replication,monitoring_dates,ncv_epoch,trajectory_id,training_seed,validation_seed,pilot_seed,pricing_seed,mc_price,mc_observation_variance,mc_standard_error,gcv_price,gcv_observation_variance,gcv_estimator_variance,gcv_standard_error,ncv_price,ncv_observation_variance,ncv_estimator_variance,ncv_standard_error,gcv_vrr_vs_mc,ncv_vrr_vs_mc,ncv_to_gcv_advantage,ncv_beats_gcv,gcv_reporting_observations,required_ncv_observations_to_match_gcv_reporting_n,required_ncv_observations_reason,optimizer_cumulative_training_runtime_s,training_data_generation_runtime_s,ncv_setup_cost_s,gcv_setup_cost_s,mc_marginal_pricing_runtime_s,gcv_marginal_pricing_runtime_s,ncv_marginal_pricing_runtime_50000_s,ncv_marginal_pricing_runtime_matched_measured_s,ncv_marginal_pricing_runtime_matched_projected_s,break_even_q,break_even_failure_reason,break_even_verified_q,break_even_verified_q_minus_1,break_even_q_minus_1_verification_status
24,12,1000,rep24_m12,2401042,2402042,2403042,2404042,6.1606153314027585,72.9087918193598,0.038186068616541245,6.157500879624823,0.05628984770338252,1.1257969540676505e-06,0.0010610357930190906,6.155896174207723,0.0031824850341576187,6.364970068315238e-08,0.00025228892302903903,1295.2387471991442,22909.390315061843,17.687388031435646,True,50000,2827,,11.221198082999763,9.720001798996236e-07,11.221199054999943,0.00013441300006888923,0.01965098599976045,0.026619395000125223,0.026456628999767418,0.003437470999870129,0.0014958578036468498,485,,True,True,verified_against_q_minus_1
24,252,25,rep24_m252,2401042,2402042,2403042,2404042,5.813490948294615,63.71220815062258,0.035696556738885214,5.7815265117759,0.050531439061934746,1.010628781238695e-06,0.0010053003437971635,5.7835886364089415,0.26730480500658454,5.346096100131691e-06,0.0023121626456916243,1260.84293923497,238.35040357412637,0.18904051897117974,False,50000,264494,,0.4045453919998181,7.519997780036647e-07,0.4045461439995961,0.00012850199982494814,0.34646942099971056,0.395101713999793,0.34018580300016765,NA,1.7995420755745268,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
24,252,1000,rep24_m252,2401042,2402042,2403042,2404042,5.813490948294615,63.71220815062258,0.035696556738885214,5.7815265117759,0.050531439061934746,1.010628781238695e-06,0.0010053003437971635,5.786576754721017,0.2575198161399226,5.150396322798452e-06,0.0022694484622477005,1260.84293923497,247.40701164528926,0.19622349774620315,False,50000,254812,,15.618201166999825,7.519997780036647e-07,15.618201918999603,0.00012850199982494814,0.3453223869996691,0.39516932500009716,0.3400120149999566,NA,1.7327828313233788,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
25,12,25,rep25_m12,2501042,2502042,2503042,2504042,6.156861721931226,72.85071537093218,0.03817085678130167,6.156748073452702,0.05610968703360785,1.122193740672157e-06,0.0010593364624481483,6.156986315271745,0.11965257886767391,2.3930515773534783e-06,0.001546949119187014,1298.3625327886252,608.852028601065,0.4689383844844718,False,50000,106624,,0.2784622589997525,9.219997991749551e-07,0.2784631809995517,0.00013069599981463398,0.019661205999909726,0.02665213600039351,0.02513839099992765,0.0487080140001126,0.05360711603952572,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
25,12,1000,rep25_m12,2501042,2502042,2503042,2504042,6.156861721931226,72.85071537093218,0.03817085678130167,6.156748073452702,0.05610968703360785,1.122193740672157e-06,0.0010593364624481483,6.1557679496435505,0.002294929663416187,4.589859326832374e-08,0.00021423956980054767,1298.3625327886252,31744.203986839424,24.449414693644286,True,50000,2046,,11.036334572999749,9.219997991749551e-07,11.036335494999548,0.00013069599981463398,0.019647209999675397,0.026592745000016293,0.023517273999914323,0.0013598759996966692,0.0009623268520764941,438,,True,True,verified_against_q_minus_1
25,252,25,rep25_m252,2501042,2502042,2503042,2504042,5.755127846325336,65.18254075499433,0.03610610495608584,5.783101034583501,0.04953226784688531,9.906453569377062e-07,0.0009953116883357224,5.784618451311334,0.28400539685218446,5.6801079370436895e-06,0.0023832977021437524,1315.9611620547503,229.51162716432364,0.17440607958821727,False,50000,286688,,0.40435403000037695,1.2520004020188935e-06,0.40435528200077897,0.00014607399998567416,0.344716452999819,0.3969287710001481,0.3406995029999962,NA,1.9534891823212581,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
25,252,1000,rep25_m252,2501042,2502042,2503042,2504042,5.755127846325336,65.18254075499433,0.03610610495608584,5.783101034583501,0.04953226784688531,9.906453569377062e-07,0.0009953116883357224,5.7859554579892265,0.25356879682756855,5.071375936551371e-06,0.0022519715665503797,1315.9611620547503,257.0605751594888,0.19534054846885662,False,50000,255964,,15.516945831000157,1.2520004020188935e-06,15.51694708300056,0.00014607399998567416,0.34517957399975785,0.39482240200004526,0.3395318180000686,NA,1.7381584452513912,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
26,12,25,rep26_m12,2601042,2602042,2603042,2604042,6.145503163294784,71.51053234055009,0.03781812590294503,6.1574275985385825,0.05743642012257483,1.1487284024514965e-06,0.0010717874800777888,6.155955713685568,0.12974169956159767,2.5948339912319535e-06,0.001610848841832142,1245.0381167200142,551.1761645036793,0.4426982251400649,False,50000,112944,,0.2774088529999972,1.0420003491162788e-06,0.2774098950003463,0.00013389200012170477,0.019728746000055253,0.02664891499989608,0.025271795999742608,0.050928705999922386,0.05708595454789858,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
26,12,1000,rep26_m12,2601042,2602042,2603042,2604042,6.145503163294784,71.51053234055009,0.03781812590294503,6.1574275985385825,0.05743642012257483,1.1487284024514965e-06,0.0010717874800777888,6.155993650691968,0.0038217246889093994,7.643449377818799e-08,0.0002764678892352383,1245.0381167200142,18711.58656406434,15.028926675240278,True,50000,3327,,11.04152540899986,1.0420003491162788e-06,11.041526451000209,0.00013389200012170477,0.019591077999848494,0.02677889899996444,0.026552022000032593,0.004232296000282076,0.0017667715438821688,490,,True,True,verified_against_q_minus_1
26,252,25,rep26_m252,2601042,2602042,2603042,2604042,5.737875009486801,62.786381608845836,0.035436247433622496,5.783348341556638,0.04767518254084157,9.535036508168314e-07,0.0009764751153085425,5.782795337717485,0.29132491409022077,5.826498281804415e-06,0.002413814052864142,1316.9615355968288,215.5201239994237,0.16364952063824167,False,50000,305531,,0.4087514019997798,7.009998626017477e-07,0.4087521029996424,0.0001410750001014094,0.34786344500025734,0.3940519910001967,0.34099393199994665,NA,2.083684340757514,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
26,252,1000,rep26_m252,2601042,2602042,2603042,2604042,5.737875009486801,62.786381608845836,0.035436247433622496,5.783348341556638,0.04767518254084157,9.535036508168314e-07,0.0009764751153085425,5.784874666812986,0.381418748979376,7.62837497958752e-06,0.00276195129927874,1316.9615355968288,164.6127301734735,0.12499433409714071,False,50000,400019,,15.677888911999617,7.009998626017477e-07,15.67788961299948,0.0001410750001014094,0.34527536899986444,0.39548686899979657,0.34173797999983435,NA,2.7340337004310746,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
27,12,25,rep27_m12,2701042,2702042,2703042,2704042,6.173997277113783,72.32819288044446,0.03803372000749978,6.15523726284781,0.05806944610020009,1.1613889220040019e-06,0.001077677559385924,6.155531811645465,0.11527960800614358,2.3055921601228714e-06,0.0015184176500959382,1245.5464575233007,627.4153263653524,0.5037269566106211,False,50000,99261,,0.27803958699996656,7.610001375724096e-07,0.27804034800010413,0.00013384100020630285,0.01971609200018065,0.026628095999967627,0.02340554800002792,0.04667248599980667,0.04646516200061543,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
27,12,1000,rep27_m12,2701042,2702042,2703042,2704042,6.173997277113783,72.32819288044446,0.03803372000749978,6.15523726284781,0.05806944610020009,1.1613889220040019e-06,0.001077677559385924,6.156126511854262,0.0033425337444790656,6.685067488958131e-08,0.00025855497459840397,1245.5464575233007,21638.73229400017,17.372882531437305,True,50000,2879,,10.996711054000116,7.610001375724096e-07,10.996711815000253,0.00013384100020630285,0.01966307299971959,0.026632964999862452,0.023459258999992016,0.0015804810000190628,0.0013507841332195403,439,,True,True,verified_against_q_minus_1
27,252,25,rep27_m252,2701042,2702042,2703042,2704042,5.746959261835258,63.706093668774066,0.03569484379256311,5.781961904497722,0.04898116472342278,9.796232944684557e-07,0.0009897592103478784,5.780565706829234,0.2411917339755448,4.823834679510896e-06,0.002196322990707627,1300.624311988029,264.1305015669958,0.20307978186511622,False,50000,246209,,0.40016109899988805,9.309997039963491e-07,0.40016202999959205,0.00012983399983568233,0.3474676650002948,0.396220792999884,0.35137101299960705,NA,1.730214114792405,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
27,252,1000,rep27_m252,2701042,2702042,2703042,2704042,5.746959261835258,63.706093668774066,0.03569484379256311,5.781961904497722,0.04898116472342278,9.796232944684557e-07,0.0009897592103478784,5.781255050391853,0.1905501145716736,3.8110022914334716e-06,0.001952178857439418,1300.624311988029,334.32723885774226,0.2570513527820472,False,50000,194514,,15.409430040000188,9.309997039963491e-07,15.409430970999892,0.00012983399983568233,0.34592349200011085,0.39658817300005467,0.34019436300013695,1.3186167869998826,1.3234513264921728,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
28,12,25,rep28_m12,2801042,2802042,2803042,2804042,6.198637633820103,72.2053484092605,0.0380014074500565,6.155534020481957,0.057713411304750016,1.1542682260950003e-06,0.001074368757035963,6.154725007930525,0.10317338847463364,2.063467769492673e-06,0.0014364775562091714,1251.1017244845782,699.844693256469,0.5593827260887095,False,50000,89385,,0.27608684200004063,8.219999472203199e-07,0.27608766399998785,0.00013526500015359488,0.019558735999908095,0.0266054929998063,0.024819174999720417,0.041510139999900275,0.04436923914700019,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
28,12,1000,rep28_m12,2801042,2802042,2803042,2804042,6.198637633820103,72.2053484092605,0.0380014074500565,6.155534020481957,0.057713411304750016,1.1542682260950003e-06,0.001074368757035963,6.156131302188196,0.003789506029745993,7.579012059491987e-08,0.0002753000555665034,1251.1017244845782,19054.026525483678,15.229797987316697,True,50000,3284,,10.958335298000293,8.219999472203199e-07,10.95833612000024,0.00013526500015359488,0.01955293500031985,0.0266254499997558,0.026254181999775028,0.0038690630003657134,0.001724374673745224,482,,True,True,verified_against_q_minus_1
28,252,25,rep28_m252,2801042,2802042,2803042,2804042,5.746621338547841,63.6404424720601,0.03567644670425016,5.782250829167647,0.04870288495125824,9.740576990251648e-07,0.0009869436149168628,5.780782241911706,0.30481279474142725,6.096255894828545e-06,0.0024690597187651303,1306.7078579790775,208.7853383124757,0.15977966079991132,False,50000,312931,,0.448292826999932,1.252999936696142e-06,0.4482940799998687,0.00017699299996820628,0.3466344060002484,0.39456202500014115,0.341100514000118,NA,2.134818498931418,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
28,252,1000,rep28_m252,2801042,2802042,2803042,2804042,5.746621338547841,63.6404424720601,0.03567644670425016,5.782250829167647,0.04870288495125824,9.740576990251648e-07,0.0009869436149168628,5.778115211652646,0.34717544174753495,6.943508834950699e-06,0.002635053858074005,1306.7078579790775,183.3091711548516,0.14028320870309383,False,50000,356422,,15.826807341999938,1.252999936696142e-06,15.826808594999875,0.00017699299996820628,0.3437436429999252,0.39629301900004066,0.340917257000001,NA,2.430208211489087,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
29,12,25,rep29_m12,2901042,2902042,2903042,2904042,6.1188378811206645,72.04814811545437,0.037960017944003756,6.158461405167162,0.0569514475673149,1.1390289513462979e-06,0.0010672529931306345,6.157293810896664,0.11787202377630025,2.357440475526005e-06,0.0015353958693203537,1265.0801901092264,611.2404437221567,0.48316339825808396,False,50000,103485,,0.27283093799997005,1.3330000001587905e-06,0.2728322709999702,0.0001351549999526469,0.01964385700011917,0.026676246000079118,0.026092288999734592,0.04711788199983857,0.05400321054275069,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
29,12,1000,rep29_m12,2901042,2902042,2903042,2904042,6.1188378811206645,72.04814811545437,0.037960017944003756,6.158461405167162,0.0569514475673149,1.1390289513462979e-06,0.0010672529931306345,6.156102434580859,0.003852420435964675,7.70484087192935e-08,0.00027757595126252113,1265.0801901092264,18702.047015128806,14.783289756133232,True,50000,3383,,10.90903537899976,1.3330000001587905e-06,10.90903671199976,0.0001351549999526469,0.019711634000032063,0.02658979400030148,0.02340227100012271,0.001826032000280975,0.0015833976558683024,441,,True,True,verified_against_q_minus_1
29,252,25,rep29_m252,2901042,2902042,2903042,2904042,5.819775487604695,65.46607016216947,0.03618454647005251,5.782967664938683,0.04950872616476269,9.90174523295254e-07,0.0009950751344975182,5.785076969697138,0.29722311276754765,5.944462255350953e-06,0.002438126792304074,1322.3137663510367,220.25901536590527,0.16657091604946112,False,50000,300173,,0.40183227299985447,1.1519996405695565e-06,0.40183342499949504,0.00013634599963552319,0.3455327850001595,0.39552085000013903,0.34120907800024725,NA,2.048435051411364,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
29,252,1000,rep29_m252,2901042,2902042,2903042,2904042,5.819775487604695,65.46607016216947,0.03618454647005251,5.782967664938683,0.04950872616476269,9.90174523295254e-07,0.0009950751344975182,5.783294723943442,0.31507888931138966,6.301577786227793e-06,0.002510294362465843,1322.3137663510367,207.77675808508369,0.15713120695888216,False,50000,318206,,15.39312929100015,1.1519996405695565e-06,15.39313044299979,0.00013634599963552319,0.34391247899975497,0.3946301740002127,0.3496959489998517,NA,2.225506982948936,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
