replication,monitoring_dates,ncv_epoch,trajectory_id,training_seed,validation_seed,pilot_seed,pricing_seed,mc_price,mc_observation_variance,mc_standard_error,gcv_price,gcv_observation_variance,gcv_estimator_variance,gcv_standard_error,ncv_price,ncv_observation_variance,ncv_estimator_variance,ncv_standard_error,gcv_vrr_vs_mc,ncv_vrr_vs_mc,ncv_to_gcv_advantage,ncv_beats_gcv,required_ncv_observations_to_match_gcv_50000,required_ncv_observations_reason,optimizer_cumulative_training_runtime_s,training_data_generation_runtime_s,ncv_setup_cost_s,gcv_setup_cost_s,mc_marginal_pricing_runtime_s,gcv_marginal_pricing_runtime_s,ncv_marginal_pricing_runtime_50000_s,ncv_marginal_pricing_runtime_matched_measured_s,ncv_marginal_pricing_runtime_matched_projected_s,break_even_q,break_even_failure_reason,break_even_verified_q,break_even_verified_q_minus_1,break_even_q_minus_1_verification_status
24,12,1000,rep24_m12,2401042,2402042,2403042,2404042,6.1606153314027585,72.9087918193598,0.038186068616541245,6.157500879624823,0.05628984770338252,1.1257969540676505e-06,0.0010610357930190906,6.155896174207723,0.0031824850341576187,6.364970068315238e-08,0.00025228892302903903,1295.2387471991442,22909.390315061843,17.687388031435646,True,2827,,10.774705983999866,8.310000794153893e-07,10.774706814999945,0.00015354800007116864,0.01973654800008262,0.026776621999943018,0.024337005000006684,0.0015624669999851903,0.001376014262700378,428,,True,True,verified_against_q_minus_1
24,252,25,rep24_m252,2401042,2402042,2403042,2404042,5.813490948294615,63.71220815062258,0.035696556738885214,5.7815265117759,0.050531439061934746,1.010628781238695e-06,0.0010053003437971635,5.7835886364089415,0.26730480500658454,5.346096100131691e-06,0.0023121626456916243,1260.84293923497,238.35040357412637,0.18904051897117974,False,264494,,0.39499575400009235,9.020000106829684e-07,0.39499665600010303,0.00014053299992156099,0.34531112700005906,0.39703963000010845,0.3397274680000919,NA,1.7971175384243263,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
24,252,1000,rep24_m252,2401042,2402042,2403042,2404042,5.813490948294615,63.71220815062258,0.035696556738885214,5.7815265117759,0.050531439061934746,1.010628781238695e-06,0.0010053003437971635,5.786576754721017,0.2575198161399226,5.150396322798452e-06,0.0022694484622477005,1260.84293923497,247.40701164528926,0.19622349774620315,False,254812,,15.577115520000007,9.020000106829684e-07,15.577116422000017,0.00014053299992156099,0.3447585680000884,0.3994456230000196,0.3404195119999258,NA,1.7348595338345019,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
25,12,25,rep25_m12,2501042,2502042,2503042,2504042,6.156861721931226,72.85071537093218,0.03817085678130167,6.156748073452702,0.05610968703360785,1.122193740672157e-06,0.0010593364624481483,6.156986315271745,0.11965257886767391,2.3930515773534783e-06,0.001546949119187014,1298.3625327886252,608.852028601065,0.4689383844844718,False,106624,,0.2761930469998788,8.720001005713129e-07,0.27619391899997936,0.00013212799990469648,0.01964327299992874,0.02665706799984946,0.023677256000155467,0.049569335000114734,0.05049127487521153,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
25,12,1000,rep25_m12,2501042,2502042,2503042,2504042,6.156861721931226,72.85071537093218,0.03817085678130167,6.156748073452702,0.05610968703360785,1.122193740672157e-06,0.0010593364624481483,6.1557679496435505,0.002294929663416187,4.589859326832374e-08,0.00021423956980054767,1298.3625327886252,31744.203986839424,24.449414693644286,True,2046,,11.04831524999986,8.720001005713129e-07,11.04831612199996,0.00013212799990469648,0.019706882999798836,0.026693485999885525,0.025665213000138465,0.0039697419999811245,0.001050220515965666,487,,True,True,verified_against_q_minus_1
25,252,25,rep25_m252,2501042,2502042,2503042,2504042,5.755127846325336,65.18254075499433,0.03610610495608584,5.783101034583501,0.04953226784688531,9.906453569377062e-07,0.0009953116883357224,5.784618451311334,0.28400539685218446,5.6801079370436895e-06,0.0023832977021437524,1315.9611620547503,229.51162716432364,0.17440607958821727,False,286688,,0.40096673900006863,1.0930000371445203e-06,0.4009678320001058,0.00017179400015265855,0.3440852819999236,0.3960292600002049,0.34119456899998113,NA,1.956327771949332,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
25,252,1000,rep25_m252,2501042,2502042,2503042,2504042,5.755127846325336,65.18254075499433,0.03610610495608584,5.783101034583501,0.04953226784688531,9.906453569377062e-07,0.0009953116883357224,5.7859554579892265,0.25356879682756855,5.071375936551371e-06,0.0022519715665503797,1315.9611620547503,257.0605751594888,0.19534054846885662,False,255964,,15.487790282000105,1.0930000371445203e-06,15.487791375000143,0.00017179400015265855,0.3444132979998358,0.3974685660000432,0.33933919099990817,NA,1.7371723337020097,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
26,12,25,rep26_m12,2601042,2602042,2603042,2604042,6.145503163294784,71.51053234055009,0.03781812590294503,6.1574275985385825,0.05743642012257483,1.1487284024514965e-06,0.0010717874800777888,6.155955713685568,0.12974169956159767,2.5948339912319535e-06,0.001610848841832142,1245.0381167200142,551.1761645036793,0.4426982251400649,False,112944,,0.27740381200010233,8.109998361760518e-07,0.2774046229999385,0.00016549099996154837,0.019641269999965516,0.026779988000043886,0.025498058000039237,0.05087634100004834,0.05759705325512863,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
26,12,1000,rep26_m12,2601042,2602042,2603042,2604042,6.145503163294784,71.51053234055009,0.03781812590294503,6.1574275985385825,0.05743642012257483,1.1487284024514965e-06,0.0010717874800777888,6.155993650691968,0.0038217246889093994,7.643449377818799e-08,0.0002764678892352383,1245.0381167200142,18711.58656406434,15.028926675240278,True,3327,,11.045620981999946,8.109998361760518e-07,11.045621792999782,0.00016549099996154837,0.019681914999864603,0.026689337000107116,0.024387509999996837,0.0018066360000830173,0.0016227449153997896,444,,True,True,verified_against_q_minus_1
26,252,25,rep26_m252,2601042,2602042,2603042,2604042,5.737875009486801,62.786381608845836,0.035436247433622496,5.783348341556638,0.04767518254084157,9.535036508168314e-07,0.0009764751153085425,5.782795337717485,0.29132491409022077,5.826498281804415e-06,0.002413814052864142,1316.9615355968288,215.5201239994237,0.16364952063824167,False,305531,,0.40678547000015897,1.2030000107188243e-06,0.4067866730001697,0.00013290900005813455,0.3444303260000652,0.3955134770001223,0.34189028100013275,NA,2.0891615888850312,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
26,252,1000,rep26_m252,2601042,2602042,2603042,2604042,5.737875009486801,62.786381608845836,0.035436247433622496,5.783348341556638,0.04767518254084157,9.535036508168314e-07,0.0009764751153085425,5.784874666812986,0.381418748979376,7.62837497958752e-06,0.00276195129927874,1316.9615355968288,164.6127301734735,0.12499433409714071,False,400019,,15.600143514000138,1.2030000107188243e-06,15.600144717000148,0.00013290900005813455,0.3453846689999409,0.3947710710001502,0.3443194980000044,NA,2.754686825409275,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
27,12,25,rep27_m12,2701042,2702042,2703042,2704042,6.173997277113783,72.32819288044446,0.03803372000749978,6.15523726284781,0.05806944610020009,1.1613889220040019e-06,0.001077677559385924,6.155531811645465,0.11527960800614358,2.3055921601228714e-06,0.0015184176500959382,1245.5464575233007,627.4153263653524,0.5037269566106211,False,99261,,0.2745088339997892,7.91999809734989e-07,0.27450962599959894,0.0001544099998227466,0.019748681000010038,0.026740413999959856,0.02545076000001245,0.04651533400010521,0.05052535776722472,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
27,12,1000,rep27_m12,2701042,2702042,2703042,2704042,6.173997277113783,72.32819288044446,0.03803372000749978,6.15523726284781,0.05806944610020009,1.1613889220040019e-06,0.001077677559385924,6.156126511854262,0.0033425337444790656,6.685067488958131e-08,0.00025855497459840397,1245.5464575233007,21638.73229400017,17.372882531437305,True,2879,,10.893033702999901,7.91999809734989e-07,10.89303449499971,0.0001544099998227466,0.01970305500003633,0.02674083499982771,0.02566503200000625,0.003996210999957839,0.0014777925425603598,479,,True,True,verified_against_q_minus_1
27,252,25,rep27_m252,2701042,2702042,2703042,2704042,5.746959261835258,63.706093668774066,0.03569484379256311,5.781961904497722,0.04898116472342278,9.796232944684557e-07,0.0009897592103478784,5.780565706829234,0.2411917339755448,4.823834679510896e-06,0.002196322990707627,1300.624311988029,264.1305015669958,0.20307978186511622,False,246209,,0.40158387100018444,7.419998837576713e-07,0.4015846130000682,0.00013833000002705376,0.3435898380000708,0.394101524000007,0.33993351499998425,NA,1.6738938158926224,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
27,252,1000,rep27_m252,2701042,2702042,2703042,2704042,5.746959261835258,63.706093668774066,0.03569484379256311,5.781961904497722,0.04898116472342278,9.796232944684557e-07,0.0009897592103478784,5.781255050391853,0.1905501145716736,3.8110022914334716e-06,0.001952178857439418,1300.624311988029,334.32723885774226,0.2570513527820472,False,194514,,15.315382169000031,7.419998837576713e-07,15.315382910999915,0.00013833000002705376,0.34411423400001695,0.394908149999992,0.3397763650000343,1.3109022150001692,1.3218251972323334,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
28,12,25,rep28_m12,2801042,2802042,2803042,2804042,6.198637633820103,72.2053484092605,0.0380014074500565,6.155534020481957,0.057713411304750016,1.1542682260950003e-06,0.001074368757035963,6.154725007930525,0.10317338847463364,2.063467769492673e-06,0.0014364775562091714,1251.1017244845782,699.844693256469,0.5593827260887095,False,89385,,0.2751050289998602,8.819999948173063e-07,0.27510591099985504,0.0001328289999946719,0.019564024000146674,0.026636498000016218,0.02441831800001637,0.04152081500001259,0.04365262708862927,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
28,12,1000,rep28_m12,2801042,2802042,2803042,2804042,6.198637633820103,72.2053484092605,0.0380014074500565,6.155534020481957,0.057713411304750016,1.1542682260950003e-06,0.001074368757035963,6.156131302188196,0.003789506029745993,7.579012059491987e-08,0.0002753000555665034,1251.1017244845782,19054.026525483678,15.229797987316697,True,3284,,10.870148641000014,8.819999948173063e-07,10.87014952300001,0.0001328289999946719,0.01958950200014442,0.026699164999854474,0.02353805400002784,0.0017695550000098592,0.0015459793867218287,437,,True,True,verified_against_q_minus_1
28,252,25,rep28_m252,2801042,2802042,2803042,2804042,5.746621338547841,63.6404424720601,0.03567644670425016,5.782250829167647,0.04870288495125824,9.740576990251648e-07,0.0009869436149168628,5.780782241911706,0.30481279474142725,6.096255894828545e-06,0.0024690597187651303,1306.7078579790775,208.7853383124757,0.15977966079991132,False,312931,,0.40193651599997793,9.919999683916103e-07,0.4019375079999463,0.00013660600006915047,0.34563567800000783,0.40174604399999225,0.34144522299993696,NA,2.1369759015718652,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
28,252,1000,rep28_m252,2801042,2802042,2803042,2804042,5.746621338547841,63.6404424720601,0.03567644670425016,5.782250829167647,0.04870288495125824,9.740576990251648e-07,0.0009869436149168628,5.778115211652646,0.34717544174753495,6.943508834950699e-06,0.002635053858074005,1306.7078579790775,183.3091711548516,0.14028320870309383,False,356422,,15.64420788099983,9.919999683916103e-07,15.644208872999798,0.00013660600006915047,0.34583092599996235,0.397084391999897,0.33965060900004573,NA,2.4211789872202862,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
29,12,25,rep29_m12,2901042,2902042,2903042,2904042,6.1188378811206645,72.04814811545437,0.037960017944003756,6.158461405167162,0.0569514475673149,1.1390289513462979e-06,0.0010672529931306345,6.157293810896664,0.11787202377630025,2.357440475526005e-06,0.0015353958693203537,1265.0801901092264,611.2404437221567,0.48316339825808396,False,103485,,0.27352067099991473,9.82000074145617e-07,0.2735216529999889,0.00013646699994751543,0.019648302999939915,0.02673668599982193,0.023491836999937732,0.048360281999975996,0.04862105503877113,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
29,12,1000,rep29_m12,2901042,2902042,2903042,2904042,6.1188378811206645,72.04814811545437,0.037960017944003756,6.158461405167162,0.0569514475673149,1.1390289513462979e-06,0.0010672529931306345,6.156102434580859,0.003852420435964675,7.70484087192935e-08,0.00027757595126252113,1265.0801901092264,18702.047015128806,14.783289756133232,True,3383,,10.894687301999966,9.82000074145617e-07,10.89468828400004,0.00013646699994751543,0.019680372000038915,0.02679112900000291,0.025514268000051743,0.004184606000080748,0.0017262953728835009,482,,True,True,verified_against_q_minus_1
29,252,25,rep29_m252,2901042,2902042,2903042,2904042,5.819775487604695,65.46607016216947,0.03618454647005251,5.782967664938683,0.04950872616476269,9.90174523295254e-07,0.0009950751344975182,5.785076969697138,0.29722311276754765,5.944462255350953e-06,0.002438126792304074,1322.3137663510367,220.25901536590527,0.16657091604946112,False,300173,,0.40576374200009013,7.920002644823398e-07,0.4057645340003546,0.00013430199987851665,0.3502532540001084,0.3969095920001564,0.34083832600026653,NA,2.04620925660956,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
29,252,1000,rep29_m252,2901042,2902042,2903042,2904042,5.819775487604695,65.46607016216947,0.03618454647005251,5.782967664938683,0.04950872616476269,9.90174523295254e-07,0.0009950751344975182,5.783294723943442,0.31507888931138966,6.301577786227793e-06,0.002510294362465843,1322.3137663510367,207.77675808508369,0.15713120695888216,False,318206,,15.513446487000238,7.920002644823398e-07,15.513447279000502,0.00013430199987851665,0.34578908200001024,0.3950899220003521,0.33963441400010197,NA,2.161474166826329,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
